sexo,densidad_pollos_m2,tipoConstruccion,ganancia_promedio_gramos,sexo_encoded,tipo_encoded,cluster_kmeans,cluster_hierarchical,cluster_dbscan
MACHO,12.987012987012989,Tradicional,73.51064526695053,1,1,5,4,5
MACHO,12.987012987012989,Tradicional,74.12871223346002,1,1,5,4,5
MACHO,12.987012987012989,Tradicional,73.55414611228565,1,1,5,4,5
MACHO,12.987012987012989,Tradicional,74.40861946788637,1,1,5,4,5
MACHO,12.987012987012989,Tradicional,75.38694547586475,1,1,5,4,5
MACHO,12.987012987012989,Tradicional,74.46566589948817,1,1,5,4,5
MACHO,12.987012987012989,Tradicional,72.52588694618909,1,1,5,4,5
MACHO,12.987012987012989,Tradicional,73.4697775958521,1,1,5,4,5
MACHO,12.987012987012989,Tradicional,73.26741005680623,1,1,5,4,5
MACHO,12.987012987012989,Tradicional,73.8413180143074,1,1,5,4,5
MACHO,12.987012987012989,Tradicional,73.18577648766328,1,1,5,4,5
MACHO,12.987012987012989,Tradicional,71.65773071509952,1,1,5,4,5
MACHO,12.987012987012989,Tradicional,73.37320159473045,1,1,5,4,5
MACHO,12.987012987012989,Tradicional,72.21590332080837,1,1,5,4,5
MACHO,15.0,Black Out,70.28954502701805,1,0,2,3,4
MACHO,15.0,Black Out,65.847308440656,1,0,2,3,4
MACHO,15.0,Black Out,68.52768156578152,1,0,2,3,4
MACHO,15.0,Black Out,67.81224009410157,1,0,2,3,4
MACHO,15.0,Black Out,72.15286229860746,1,0,2,3,4
MACHO,15.0,Black Out,68.68161683277962,1,0,2,3,4
MACHO,15.0,Black Out,70.34126984126985,1,0,2,3,4
MACHO,15.0,Black Out,69.18128331396743,1,0,2,3,4
MACHO,15.0,Black Out,72.42675745307325,1,0,2,3,4
MACHO,15.0,Black Out,71.89577280751747,1,0,2,3,4
MACHO,15.0,Black Out,70.0399538110836,1,0,2,3,4
MACHO,15.0,Black Out,69.87145676189071,1,0,2,3,4
MACHO,15.0,Black Out,70.3672363874101,1,0,2,3,4
MACHO,15.0,Black Out,71.125058373027,1,0,2,3,4
MACHO,15.0,Black Out,70.1914428883464,1,0,2,3,4
MACHO,15.0,Black Out,71.49393125173724,1,0,2,3,4
MACHO,15.0,Black Out,69.79412632821723,1,0,2,3,4
MACHO,15.0,Black Out,73.69482105891349,1,0,2,3,4
MACHO,15.0,Black Out,71.12522510311175,1,0,2,3,4
MACHO,15.0,Black Out,70.28284801136364,1,0,2,3,4
MACHO,15.0,Black Out,74.13105658556758,1,0,2,3,4
MACHO,15.0,Black Out,75.3904142650274,1,0,2,3,4
MACHO,15.0,Black Out,72.419179493048,1,0,2,3,4
MACHO,15.0,Black Out,73.97274815536683,1,0,2,3,4
MACHO,15.0,Black Out,75.94819359236537,1,0,2,3,4
MACHO,15.0,Black Out,75.35345202135143,1,0,2,3,4
MACHO,15.0,Black Out,72.5037037037037,1,0,2,3,4
MACHO,15.0,Black Out,71.7948731218633,1,0,2,3,4
MACHO,15.0,Black Out,77.42099246906939,1,0,2,3,4
MACHO,15.0,Black Out,75.85875802511221,1,0,2,3,4
MACHO,15.0,Black Out,73.8410825815406,1,0,2,3,4
MACHO,15.0,Black Out,73.05621712386271,1,0,2,3,4
MACHO,15.0,Black Out,73.89221454762513,1,0,2,3,4
MACHO,15.0,Black Out,74.32620176400033,1,0,2,3,4
MACHO,15.0,Black Out,74.37161796536796,1,0,2,3,4
MACHO,15.0,Black Out,73.17862990932865,1,0,2,3,4
MACHO,15.0,Black Out,73.05048969942588,1,0,2,3,4
MACHO,15.0,Black Out,73.25984814953526,1,0,2,3,4
MACHO,15.0,Black Out,72.96251552795032,1,0,2,3,4
MACHO,15.0,Black Out,73.3705005386752,1,0,2,3,4
MACHO,15.0,Black Out,71.75771802532367,1,0,2,3,4
MACHO,15.0,Black Out,72.77762129427505,1,0,2,3,4
MACHO,15.0,Black Out,69.91095828431817,1,0,2,3,4
MACHO,15.0,Black Out,72.43011335469576,1,0,2,3,4
MACHO,15.0,Black Out,70.63121448863636,1,0,2,3,4
MACHO,15.0,Black Out,70.5315249266862,1,0,2,3,4
MACHO,15.0,Black Out,70.42160917746214,1,0,2,3,4
MACHO,15.0,Black Out,71.27906976744185,1,0,2,3,4
MACHO,15.0,Black Out,71.99420330835572,1,0,2,3,4
MACHO,15.0,Black Out,71.95566112430721,1,0,2,3,4
MACHO,15.0,Black Out,70.37774534976079,1,0,2,3,4
MACHO,15.0,Black Out,72.59753113078528,1,0,2,3,4
MACHO,15.0,Black Out,68.99,1,0,2,3,4
MACHO,15.0,Black Out,70.89077723243717,1,0,2,3,4
MACHO,15.0,Black Out,70.74657597205625,1,0,2,3,4
MACHO,15.0,Black Out,71.7047996841571,1,0,2,3,4
MACHO,15.0,Black Out,74.53606158833064,1,0,2,3,4
MACHO,15.0,Black Out,74.23279247240127,1,0,2,3,4
MACHO,15.0,Black Out,71.82442169131589,1,0,2,3,4
MACHO,15.0,Black Out,71.80614087898856,1,0,2,3,4
MACHO,15.0,Black Out,70.67922764373809,1,0,2,3,4
MACHO,15.0,Black Out,68.4394318516338,1,0,2,3,4
MACHO,15.0,Black Out,66.28273960676195,1,0,2,3,4
MACHO,15.0,Black Out,70.19554325880505,1,0,2,3,4
MACHO,15.0,Black Out,70.06339005245805,1,0,2,3,4
MACHO,15.0,Black Out,72.2175951820393,1,0,2,3,4
MACHO,15.0,Black Out,68.65344712837175,1,0,2,3,4
MACHO,15.0,Black Out,70.04829559229987,1,0,2,3,4
MACHO,15.0,Black Out,72.34803864957463,1,0,2,3,4
MACHO,15.0,Black Out,69.68708640574778,1,0,2,3,4
MACHO,15.0,Black Out,72.94018181818181,1,0,2,3,4
MACHO,15.0,Black Out,72.73978814481607,1,0,2,3,4
MACHO,15.0,Black Out,72.26746091579331,1,0,2,3,4
MACHO,15.0,Black Out,70.62811235605353,1,0,2,3,4
MACHO,15.0,Black Out,71.16962467267966,1,0,2,3,4
MACHO,15.0,Black Out,73.57180608885577,1,0,2,3,4
MACHO,15.0,Black Out,71.35797990059137,1,0,2,3,4
MACHO,15.0,Black Out,71.65360600850602,1,0,2,3,4
MACHO,15.0,Black Out,68.89493779572152,1,0,2,3,4
MACHO,15.0,Black Out,71.52497140678612,1,0,2,3,4
MACHO,15.0,Black Out,72.49940463864154,1,0,2,3,4
MACHO,15.0,Black Out,73.51530648737572,1,0,2,3,4
MACHO,15.0,Black Out,72.11671167116711,1,0,2,3,4
MACHO,15.0,Black Out,72.30877616747182,1,0,2,3,4
MACHO,15.0,Black Out,75.56837882856851,1,0,2,3,4
MACHO,15.0,Black Out,73.576619719805,1,0,2,3,4
MACHO,15.0,Black Out,70.06464649351392,1,0,2,3,4
MACHO,15.0,Black Out,77.07944387488983,1,0,2,3,4
MACHO,15.0,Black Out,74.14937529945085,1,0,2,3,4
MACHO,15.0,Black Out,74.40464617344374,1,0,2,3,4
MACHO,15.0,Black Out,69.53024682551005,1,0,2,3,4
MACHO,15.0,Black Out,72.40304016582722,1,0,2,3,4
MACHO,15.0,Black Out,73.20524787388509,1,0,2,3,4
MACHO,15.0,Black Out,73.85832136412182,1,0,2,3,4
MACHO,15.0,Black Out,70.69060880508859,1,0,2,3,4
MACHO,15.0,Black Out,73.57052189589582,1,0,2,3,4
MACHO,14.0,Black Out,68.62412839390753,1,0,2,3,4
MACHO,14.0,Black Out,71.49748585795098,1,0,2,3,4
MACHO,14.0,Black Out,75.82053532250987,1,0,2,3,4
MACHO,14.0,Black Out,71.07160711072007,1,0,2,3,4
MACHO,14.0,Black Out,72.6365321833058,1,0,2,3,4
MACHO,14.0,Black Out,69.57998945580223,1,0,2,3,4
MACHO,14.0,Black Out,73.10347178489496,1,0,2,3,4
MACHO,14.0,Black Out,72.33179851285382,1,0,2,3,4
MACHO,14.0,Black Out,68.82014094518688,1,0,2,3,4
MACHO,14.0,Black Out,71.02300935345905,1,0,2,3,4
MACHO,14.0,Black Out,69.95015500577473,1,0,2,3,4
MACHO,14.0,Black Out,72.31403313157057,1,0,2,3,4
MACHO,14.0,Black Out,71.08510915337276,1,0,2,3,4
MACHO,14.0,Black Out,68.16253513927931,1,0,2,3,4
MACHO,14.0,Black Out,66.1272658477967,1,0,2,3,4
MACHO,14.0,Black Out,65.47988985146026,1,0,2,3,4
MACHO,14.0,Black Out,67.21468178432508,1,0,2,3,4
MACHO,14.0,Black Out,70.97938144329898,1,0,2,3,4
MACHO,14.0,Black Out,73.98880581601884,1,0,2,3,4
MACHO,14.0,Black Out,72.49281421478965,1,0,2,3,4
MACHO,14.5,Black Out,70.62468951813214,1,0,2,3,4
MACHO,14.5,Black Out,76.04085109467884,1,0,2,3,4
MACHO,14.5,Black Out,74.99853726321949,1,0,2,3,4
MACHO,14.5,Black Out,73.67252066115702,1,0,2,3,4
MACHO,14.5,Black Out,76.7987141121503,1,0,2,3,4
MACHO,14.5,Black Out,78.67128404377124,1,0,2,3,4
MACHO,14.5,Black Out,80.01734010252801,1,0,2,3,4
MACHO,14.5,Black Out,74.73137197997534,1,0,2,3,4
MACHO,14.5,Black Out,76.58578046157665,1,0,2,3,4
MACHO,14.5,Black Out,78.08233004109292,1,0,2,3,4
MACHO,14.5,Black Out,76.31751037744391,1,0,2,3,4
MACHO,14.5,Black Out,79.39347981205488,1,0,2,3,4
MACHO,14.5,Black Out,74.42159877017679,1,0,2,3,4
MACHO,14.5,Black Out,75.2315846209127,1,0,2,3,4
MACHO,14.5,Black Out,76.19897084048029,1,0,2,3,4
MACHO,14.5,Black Out,73.47791935765403,1,0,2,3,4
MACHO,14.5,Black Out,74.74449727064624,1,0,2,3,4
MACHO,14.5,Black Out,74.83696033696033,1,0,2,3,4
MACHO,14.5,Black Out,74.08911817246934,1,0,2,3,4
MACHO,14.5,Black Out,75.42662039169917,1,0,2,3,4
MACHO,14.5,Black Out,76.9257602862254,1,0,2,3,4
MACHO,14.5,Black Out,74.97358689910196,1,0,2,3,4
MACHO,14.5,Black Out,75.45120320855615,1,0,2,3,4
MACHO,14.5,Black Out,77.17286767286768,1,0,2,3,4
MACHO,14.5,Black Out,76.93142361111111,1,0,2,3,4
MACHO,14.5,Black Out,76.54748894093156,1,0,2,3,4
MACHO,13.5,Black Out,79.15304153549305,1,0,2,3,4
MACHO,13.5,Black Out,75.05453437595206,1,0,2,3,4
MACHO,13.5,Black Out,80.12449879711308,1,0,2,3,4
MACHO,13.5,Black Out,76.52553302970456,1,0,2,3,4
MACHO,13.5,Black Out,79.26007851577289,1,0,2,3,4
MACHO,13.5,Black Out,76.83710107716686,1,0,2,3,4
MACHO,13.5,Black Out,75.86959744580824,1,0,2,3,4
MACHO,13.5,Black Out,74.65094378250011,1,0,2,3,4
MACHO,13.5,Black Out,76.90045155993431,1,0,2,3,4
MACHO,13.5,Black Out,78.54599893359584,1,0,2,3,4
MACHO,13.5,Black Out,77.96918677848196,1,0,2,3,4
MACHO,13.5,Black Out,77.56052102963407,1,0,2,3,4
MACHO,13.5,Black Out,79.46242139934125,1,0,2,3,4
MACHO,13.5,Black Out,76.70378862321213,1,0,2,3,4
MACHO,13.5,Black Out,73.81551544602569,1,0,2,3,4
MACHO,13.5,Black Out,71.41651031894935,1,0,2,3,4
MACHO,13.5,Black Out,73.30436507936507,1,0,2,3,4
MACHO,13.5,Black Out,75.60966357192773,1,0,2,3,4
MACHO,13.5,Black Out,75.2005213882851,1,0,2,3,4
MACHO,13.5,Black Out,74.21813113797685,1,0,2,3,4
MACHO,13.5,Black Out,75.87565900726152,1,0,2,3,4
MACHO,13.5,Black Out,74.92840830106246,1,0,2,3,4
MACHO,13.5,Black Out,69.84676344008454,1,0,2,3,4
MACHO,13.5,Black Out,72.0493276339905,1,0,2,3,4
MACHO,13.5,Black Out,73.13396075290348,1,0,2,3,4
MACHO,13.5,Black Out,75.05278676050979,1,0,2,3,4
MACHO,13.5,Black Out,74.11130506212137,1,0,2,3,4
MACHO,14.5,Black Out,73.78492882428259,1,0,2,3,4
MACHO,14.5,Black Out,74.2325131940831,1,0,2,3,4
MACHO,14.5,Black Out,75.91351705026557,1,0,2,3,4
MACHO,14.5,Black Out,73.78344513840698,1,0,2,3,4
MACHO,14.5,Black Out,72.42532891738324,1,0,2,3,4
MACHO,14.5,Black Out,72.57521706348858,1,0,2,3,4
MACHO,14.5,Black Out,72.62800513212414,1,0,2,3,4
MACHO,14.5,Black Out,73.60021075473072,1,0,2,3,4
MACHO,14.5,Black Out,74.60168173110303,1,0,2,3,4
MACHO,14.5,Black Out,71.80707710368726,1,0,2,3,4
MACHO,14.5,Black Out,73.70586599944397,1,0,2,3,4
MACHO,14.5,Black Out,71.08090118800298,1,0,2,3,4
MACHO,14.5,Black Out,73.5938644235527,1,0,2,3,4
MACHO,14.5,Black Out,72.65643730520259,1,0,2,3,4
MACHO,14.5,Black Out,75.4719562243502,1,0,2,3,4
MACHO,14.5,Black Out,70.68715671380157,1,0,2,3,4
MACHO,14.5,Black Out,74.07113773392844,1,0,2,3,4
MACHO,14.5,Black Out,72.13043129709796,1,0,2,3,4
MACHO,14.5,Black Out,74.07691400259526,1,0,2,3,4
MACHO,14.5,Black Out,72.97860292035756,1,0,2,3,4
MACHO,14.5,Black Out,75.03742643277528,1,0,2,3,4
MACHO,14.5,Black Out,72.4407810813463,1,0,2,3,4
MACHO,14.5,Black Out,71.0173929806532,1,0,2,3,4
MACHO,14.5,Black Out,73.98923263572945,1,0,2,3,4
MACHO,14.5,Black Out,73.03600008103564,1,0,2,3,4
MACHO,14.5,Black Out,75.28605336388934,1,0,2,3,4
MACHO,15.0,Black Out,67.33611860834843,1,0,2,3,4
MACHO,15.0,Black Out,68.06505071843529,1,0,2,3,4
MACHO,15.0,Black Out,68.12733574734234,1,0,2,3,4
MACHO,15.0,Black Out,72.31262035254035,1,0,2,3,4
MACHO,15.0,Black Out,71.5979534883721,1,0,2,3,4
MACHO,15.0,Black Out,71.40278349358374,1,0,2,3,4
MACHO,15.0,Black Out,70.47808162184651,1,0,2,3,4
MACHO,15.0,Black Out,69.42292519818162,1,0,2,3,4
MACHO,15.0,Black Out,66.95306284805092,1,0,2,3,4
MACHO,15.0,Black Out,66.26778517970227,1,0,2,3,4
MACHO,15.0,Black Out,67.05637716566271,1,0,2,3,4
MACHO,15.0,Black Out,71.84151457168089,1,0,2,3,4
MACHO,15.0,Black Out,70.22672986489513,1,0,2,3,4
MACHO,15.0,Black Out,71.04420677361855,1,0,2,3,4
MACHO,15.0,Black Out,72.25797947462574,1,0,2,3,4
MACHO,15.0,Black Out,71.95860392555237,1,0,2,3,4
MACHO,15.0,Black Out,72.38908052580179,1,0,2,3,4
MACHO,15.0,Black Out,72.67961958540754,1,0,2,3,4
MACHO,15.0,Black Out,69.92965233724351,1,0,2,3,4
MACHO,15.0,Black Out,72.83067729083666,1,0,2,3,4
MACHO,15.0,Black Out,72.07319478898592,1,0,2,3,4
MACHO,15.0,Black Out,72.53904111640979,1,0,2,3,4
MACHO,15.0,Black Out,71.66521031440077,1,0,2,3,4
MACHO,15.0,Black Out,74.07200207200206,1,0,2,3,4
MACHO,15.0,Black Out,74.16848234360005,1,0,2,3,4
MACHO,15.0,Black Out,71.93018181818182,1,0,2,3,4
MACHO,15.0,Black Out,73.04854817294925,1,0,2,3,4
MACHO,15.0,Black Out,77.14268366727383,1,0,2,3,4
MACHO,15.0,Black Out,71.79910560715514,1,0,2,3,4
MACHO,15.0,Black Out,74.0080197350249,1,0,2,3,4
MACHO,15.0,Black Out,70.5312691429526,1,0,2,3,4
MACHO,15.0,Black Out,72.43768872544852,1,0,2,3,4
MACHO,15.0,Black Out,72.91325726296826,1,0,2,3,4
MACHO,15.0,Black Out,69.20905456194791,1,0,2,3,4
MACHO,15.0,Black Out,70.31173077629597,1,0,2,3,4
MACHO,15.0,Black Out,71.63702325581396,1,0,2,3,4
MACHO,15.0,Black Out,72.09966235441406,1,0,2,3,4
MACHO,15.0,Black Out,70.27425560546617,1,0,2,3,4
MACHO,15.0,Black Out,68.68731310591775,1,0,2,3,4
MACHO,15.0,Black Out,73.60633646381628,1,0,2,3,4
MACHO,15.0,Black Out,70.25457213818017,1,0,2,3,4
MACHO,15.0,Black Out,71.08343436570044,1,0,2,3,4
MACHO,15.0,Black Out,73.22539710146866,1,0,2,3,4
MACHO,15.0,Black Out,70.53100708971878,1,0,2,3,4
MACHO,15.0,Black Out,69.99894514767932,1,0,2,3,4
MACHO,15.0,Black Out,70.03317054524125,1,0,2,3,4
MACHO,15.0,Black Out,69.96717614552888,1,0,2,3,4
MACHO,15.0,Black Out,71.19663624977635,1,0,2,3,4
MACHO,15.0,Black Out,72.3871872808043,1,0,2,3,4
MACHO,15.0,Black Out,72.14148852237292,1,0,2,3,4
MACHO,15.0,Black Out,70.97196366073423,1,0,2,3,4
MACHO,15.0,Black Out,73.16639772187945,1,0,2,3,4
MACHO,15.0,Black Out,70.67915919895579,1,0,2,3,4
MACHO,15.0,Black Out,71.36458613050483,1,0,2,3,4
MACHO,15.0,Black Out,72.74114774114774,1,0,2,3,4
MACHO,15.0,Black Out,69.31664078929266,1,0,2,3,4
MACHO,15.0,Black Out,71.2911641929499,1,0,2,3,4
MACHO,15.0,Black Out,72.90165208940718,1,0,2,3,4
MACHO,15.0,Black Out,73.70450409463149,1,0,2,3,4
MACHO,15.0,Black Out,73.05963864645537,1,0,2,3,4
MACHO,15.0,Black Out,70.7947137960413,1,0,2,3,4
MACHO,15.0,Black Out,71.16514690982775,1,0,2,3,4
MACHO,15.0,Black Out,72.62356841470766,1,0,2,3,4
MACHO,15.0,Black Out,73.73910762138561,1,0,2,3,4
MACHO,15.0,Black Out,73.27397670673707,1,0,2,3,4
MACHO,15.0,Black Out,73.28664833940115,1,0,2,3,4
MACHO,15.0,Black Out,72.14114518967907,1,0,2,3,4
MACHO,15.0,Black Out,68.91637844971734,1,0,2,3,4
MACHO,15.0,Black Out,73.70408655371534,1,0,2,3,4
MACHO,15.0,Black Out,69.14749790100221,1,0,2,3,4
MACHO,15.0,Black Out,72.77443157443157,1,0,2,3,4
MACHO,15.0,Black Out,76.48585023791637,1,0,2,3,4
MACHO,15.0,Black Out,67.57025388152196,1,0,2,3,4
MACHO,15.0,Black Out,73.4642886796526,1,0,2,3,4
MACHO,15.0,Black Out,74.43478562814433,1,0,2,3,4
MACHO,15.0,Black Out,71.01782885032144,1,0,2,3,4
MACHO,15.0,Black Out,70.99540761598284,1,0,2,3,4
MACHO,15.0,Black Out,75.77027734170592,1,0,2,3,4
MACHO,15.0,Black Out,74.66172839506173,1,0,2,3,4
MACHO,15.0,Black Out,77.2560726678914,1,0,2,3,4
MACHO,15.0,Black Out,78.63097656779087,1,0,2,3,4
MACHO,15.0,Black Out,79.13793665807756,1,0,2,3,4
MACHO,15.0,Black Out,76.1336982017201,1,0,2,3,4
MACHO,13.0,Black Out,74.8004356461016,1,0,2,3,4
MACHO,13.0,Black Out,74.05877163501933,1,0,2,3,4
MACHO,13.0,Black Out,70.34690101757631,1,0,2,3,4
MACHO,13.0,Black Out,78.65017667844523,1,0,2,3,4
MACHO,13.0,Black Out,77.48521739130435,1,0,2,3,4
MACHO,13.0,Black Out,70.79910704609983,1,0,2,3,4
MACHO,13.0,Black Out,73.73184142401746,1,0,2,3,4
MACHO,13.0,Black Out,77.65685896612274,1,0,2,3,4
MACHO,13.0,Black Out,74.37970167218329,1,0,2,3,4
MACHO,13.0,Black Out,71.48495660984096,1,0,2,3,4
MACHO,13.0,Black Out,74.98713945423843,1,0,2,3,4
MACHO,13.0,Black Out,75.79189387157157,1,0,2,3,4
MACHO,13.0,Black Out,76.7514365457232,1,0,2,3,4
MACHO,13.0,Black Out,76.33189566646128,1,0,2,3,4
MACHO,13.0,Black Out,74.05433669190053,1,0,2,3,4
MACHO,13.0,Black Out,77.98612350084251,1,0,2,3,4
MACHO,13.0,Black Out,74.18713297189586,1,0,2,3,4
MACHO,13.0,Black Out,75.4757871113947,1,0,2,3,4
MACHO,13.0,Black Out,78.35570969595098,1,0,2,3,4
MACHO,15.0,Black Out,68.7748388446253,1,0,2,3,4
MACHO,15.0,Black Out,70.63454872877254,1,0,2,3,4
MACHO,15.0,Black Out,68.39559215499065,1,0,2,3,4
MACHO,15.0,Black Out,66.96697953408662,1,0,2,3,4
MACHO,15.0,Black Out,68.31562210683089,1,0,2,3,4
MACHO,15.0,Black Out,69.56509298998569,1,0,2,3,4
MACHO,15.0,Black Out,68.80891016200295,1,0,2,3,4
MACHO,15.0,Black Out,68.44490934449094,1,0,2,3,4
MACHO,15.0,Black Out,71.64622623317521,1,0,2,3,4
MACHO,15.0,Black Out,69.80663038099951,1,0,2,3,4
MACHO,16.666666666666668,Black Out,68.15655133295519,1,0,2,3,4
MACHO,16.666666666666668,Black Out,62.827168354834505,1,0,2,3,4
MACHO,16.666666666666668,Black Out,68.17869599259733,1,0,2,3,4
MACHO,16.666666666666668,Black Out,66.44151075362826,1,0,2,3,4
MACHO,16.666666666666668,Black Out,65.68146468526882,1,0,2,3,4
MACHO,16.666666666666668,Black Out,66.09261972291785,1,0,2,3,4
MACHO,16.666666666666668,Black Out,65.57780320366133,1,0,2,3,4
MACHO,16.666666666666668,Black Out,68.09653008490218,1,0,2,3,4
MACHO,16.666666666666668,Black Out,68.46345811051694,1,0,2,3,4
MACHO,15.0,Black Out,71.87283852088322,1,0,2,3,4
MACHO,15.0,Black Out,70.13730222579781,1,0,2,3,4
MACHO,15.0,Black Out,69.00268817204301,1,0,2,3,4
MACHO,15.0,Black Out,69.39546191247975,1,0,2,3,4
MACHO,15.0,Black Out,70.23818391416157,1,0,2,3,4
MACHO,15.0,Black Out,71.25894565294409,1,0,2,3,4
MACHO,15.0,Black Out,71.84388242116063,1,0,2,3,4
MACHO,15.0,Black Out,70.74735080870049,1,0,2,3,4
MACHO,15.0,Black Out,70.4864024864025,1,0,2,3,4
MACHO,15.0,Black Out,70.91689037219764,1,0,2,3,4
MACHO,16.666666666666668,Black Out,69.99439505519314,1,0,2,3,4
MACHO,16.666666666666668,Black Out,68.415770609319,1,0,2,3,4
MACHO,16.666666666666668,Black Out,67.94750550370532,1,0,2,3,4
MACHO,16.666666666666668,Black Out,68.02975683292915,1,0,2,3,4
MACHO,16.666666666666668,Black Out,70.72995262630104,1,0,2,3,4
MACHO,16.666666666666668,Black Out,70.33968981260199,1,0,2,3,4
MACHO,16.666666666666668,Black Out,69.09231683663893,1,0,2,3,4
MACHO,16.666666666666668,Black Out,69.20766065210509,1,0,2,3,4
MACHO,15.0,Black Out,69.61211355016664,1,0,2,3,4
MACHO,15.0,Black Out,68.66243131868133,1,0,2,3,4
MACHO,15.0,Black Out,69.49733130003813,1,0,2,3,4
MACHO,15.0,Black Out,67.49548475990095,1,0,2,3,4
MACHO,15.0,Black Out,71.27609302325583,1,0,2,3,4
MACHO,15.0,Black Out,71.41763664398056,1,0,2,3,4
MACHO,15.0,Black Out,73.23383376339041,1,0,2,3,4
MACHO,15.0,Black Out,70.41106525340754,1,0,2,3,4
MACHO,15.0,Black Out,69.13405495420481,1,0,2,3,4
MACHO,16.666666666666668,Black Out,68.22250704082836,1,0,2,3,4
MACHO,16.666666666666668,Black Out,67.12820603032756,1,0,2,3,4
MACHO,16.666666666666668,Black Out,69.61026385862988,1,0,2,3,4
MACHO,16.666666666666668,Black Out,67.81528181551845,1,0,2,3,4
MACHO,16.666666666666668,Black Out,67.81658724526007,1,0,2,3,4
MACHO,16.666666666666668,Black Out,69.36698075380914,1,0,2,3,4
MACHO,16.666666666666668,Black Out,68.43361520061988,1,0,2,3,4
MACHO,16.666666666666668,Black Out,67.4317590408327,1,0,2,3,4
MACHO,15.0,Black Out,65.8723059721633,1,0,2,3,4
MACHO,15.0,Black Out,68.47645799892992,1,0,2,3,4
MACHO,15.0,Black Out,65.44111273099807,1,0,2,3,4
MACHO,15.0,Black Out,67.39551219512195,1,0,2,3,4
MACHO,15.0,Black Out,68.496,1,0,2,3,4
MACHO,15.0,Black Out,67.41580021377902,1,0,2,3,4
MACHO,15.0,Black Out,69.31244408137862,1,0,2,3,4
MACHO,15.0,Black Out,72.25309090909091,1,0,2,3,4
MACHO,15.0,Black Out,69.00823164127374,1,0,2,3,4
MACHO,15.0,Black Out,71.7497374522995,1,0,2,3,4
MACHO,15.0,Black Out,67.48538076910746,1,0,2,3,4
MACHO,15.0,Black Out,67.077628175871,1,0,2,3,4
MACHO,15.0,Black Out,68.9884171294943,1,0,2,3,4
MACHO,15.0,Black Out,69.64852855477855,1,0,2,3,4
MACHO,15.0,Black Out,65.54225751559842,1,0,2,3,4
MACHO,15.0,Black Out,68.32433053671991,1,0,2,3,4
MACHO,15.0,Black Out,69.34914361001317,1,0,2,3,4
MACHO,15.0,Black Out,70.76152082254605,1,0,2,3,4
MACHO,15.0,Black Out,73.7971866096866,1,0,2,3,4
MACHO,15.0,Black Out,71.85479204339964,1,0,2,3,4
MACHO,15.0,Black Out,73.56271210917755,1,0,2,3,4
MACHO,15.0,Black Out,74.58990448172491,1,0,2,3,4
MACHO,15.0,Black Out,73.67762887752436,1,0,2,3,4
MACHO,15.0,Black Out,73.57677029522016,1,0,2,3,4
MACHO,15.0,Black Out,71.56005428215566,1,0,2,3,4
MACHO,15.0,Black Out,73.75128880742352,1,0,2,3,4
MACHO,15.0,Black Out,72.91407358881973,1,0,2,3,4
MACHO,15.0,Black Out,72.53182814136134,1,0,2,3,4
MACHO,15.0,Black Out,70.15100148078872,1,0,2,3,4
MACHO,15.0,Black Out,67.7598435538951,1,0,2,3,4
MACHO,15.0,Black Out,66.77353622971658,1,0,2,3,4
MACHO,15.0,Black Out,72.39963330159898,1,0,2,3,4
MACHO,15.0,Black Out,72.02972374847374,1,0,2,3,4
MACHO,15.0,Black Out,72.53955545388692,1,0,2,3,4
MACHO,15.0,Black Out,74.6841710427607,1,0,2,3,4
MACHO,15.0,Black Out,73.07721796276014,1,0,2,3,4
MACHO,14.0,Black Out,73.69429747207525,1,0,2,3,4
MACHO,14.0,Black Out,75.44122269369794,1,0,2,3,4
MACHO,14.0,Black Out,72.16781453099233,1,0,2,3,4
MACHO,14.0,Black Out,73.93486820412359,1,0,2,3,4
MACHO,14.0,Black Out,71.2855566098019,1,0,2,3,4
MACHO,14.0,Black Out,73.45501412027825,1,0,2,3,4
MACHO,14.0,Black Out,76.67477989693661,1,0,2,3,4
MACHO,14.0,Black Out,73.71595367977797,1,0,2,3,4
MACHO,14.0,Black Out,75.90341366231178,1,0,2,3,4
MACHO,14.0,Black Out,78.15713494700205,1,0,2,3,4
MACHO,14.0,Black Out,73.38126211981755,1,0,2,3,4
MACHO,14.0,Black Out,75.80080343093034,1,0,2,3,4
MACHO,14.0,Black Out,72.12160566706022,1,0,2,3,4
MACHO,14.0,Black Out,74.34503835091084,1,0,2,3,4
MACHO,14.0,Black Out,73.76659183110796,1,0,2,3,4
MACHO,14.0,Black Out,67.17825575173889,1,0,2,3,4
MACHO,14.0,Black Out,72.02469564592529,1,0,2,3,4
MACHO,14.0,Black Out,75.33281268773278,1,0,2,3,4
MACHO,14.0,Black Out,73.46578236882263,1,0,2,3,4
HEMBRA,15.0,Tradicional,61.09319376928473,0,1,1,0,2
HEMBRA,15.0,Tradicional,63.42727586978181,0,1,1,0,2
HEMBRA,15.0,Tradicional,59.75905768313999,0,1,1,0,2
HEMBRA,15.0,Tradicional,65.12809805190737,0,1,1,0,2
HEMBRA,15.0,Tradicional,62.661866125760646,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.75100302955867,0,1,1,0,2
HEMBRA,15.0,Tradicional,59.904642670839856,0,1,1,0,2
HEMBRA,15.0,Tradicional,59.76768632397773,0,1,1,0,2
HEMBRA,15.0,Tradicional,59.26796157059315,0,1,1,0,2
