nombre_sector,nombre_sector_code,nro_crianza,Pabellón,Cantidad Total,Fecha Guía Inicio,Fecha Guía Fin,Peso Promedio,Sexo,mes_carga,anio_carga,edad_actual,edad_proyeccion_dias,edad_criterio_proyeccion,Edad,kilos_recibidos_percapita
EL VALLE,el valle,231,48,14500,2025-10-14,2025-10-14,47.713793103448275,HEMBRA,10,2025,37,30,35.82608695652174,30,1.3362063791220005
ESMERALDA,esmeralda,218,1,41520,2025-10-04,2025-10-04,50.07249518304432,HEMBRA,10,2025,47,30,44.84615384615385,30,2.8705483022759357
ESMERALDA,esmeralda,218,2,41520,2025-10-04,2025-10-04,45.99710982658959,HEMBRA,10,2025,47,30,44.84615384615385,30,2.8705483022759357
ESMERALDA,esmeralda,218,3,41520,2025-10-04,2025-10-04,48.78275529865125,HEMBRA,10,2025,47,30,44.84615384615385,30,2.8705483022759357
ESMERALDA,esmeralda,218,4,41520,2025-10-07,2025-10-07,39.45568400770713,HEMBRA,10,2025,44,30,44.84615384615385,30,2.8705483022759357
ESMERALDA,esmeralda,218,5,41520,2025-10-04,2025-10-06,45.678949903660886,HEMBRA,10,2025,45,30,44.84615384615385,30,2.8705483022759357
ESMERALDA,esmeralda,218,6,41520,2025-10-04,2025-10-06,50.76180154142582,HEMBRA,10,2025,45,30,44.84615384615385,30,2.8705483022759357
ESMERALDA,esmeralda,218,7,41520,2025-10-04,2025-10-07,45.34628757225433,HEMBRA,10,2025,44,30,44.84615384615385,30,2.8705483022759357
ESMERALDA,esmeralda,218,8,41520,2025-10-07,2025-10-07,50.27167630057804,HEMBRA,10,2025,44,30,44.84615384615385,30,2.8705483022759357
ESMERALDA,esmeralda,218,9,41520,2025-10-07,2025-10-07,42.67341040462428,HEMBRA,10,2025,44,30,44.84615384615385,30,2.8705483022759357
ESMERALDA,esmeralda,218,10,41520,2025-10-07,2025-10-07,45.91522157996146,HEMBRA,10,2025,44,30,44.84615384615385,30,2.8705483022759357
ESMERALDA,esmeralda,218,11,41520,2025-10-07,2025-10-07,49.05876685934489,HEMBRA,10,2025,44,30,44.84615384615385,30,2.8705483022759357
ESMERALDA,esmeralda,218,12,41520,2025-10-07,2025-10-07,38.55684007707129,HEMBRA,10,2025,44,30,44.84615384615385,30,2.8705483022759357
ESMERALDA,esmeralda,218,13,41520,2025-10-07,2025-10-07,44.11175337186898,HEMBRA,10,2025,44,30,44.84615384615385,30,2.8705483022759357
ESTRELLA,estrella,232,1,14500,2025-10-17,2025-10-17,49.0,HEMBRA,10,2025,34,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,2,14500,2025-10-17,2025-10-17,49.0,HEMBRA,10,2025,34,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,3,14500,2025-10-17,2025-10-17,49.786206896551725,HEMBRA,10,2025,34,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,4,14500,2025-10-17,2025-10-18,50.92068965517242,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,5,14500,2025-10-17,2025-10-17,50.1551724137931,HEMBRA,10,2025,34,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,6,14500,2025-10-17,2025-10-18,48.97931034482759,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,7,14500,2025-10-17,2025-10-18,45.66177655172414,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,8,14500,2025-10-17,2025-10-17,50.203448275862065,HEMBRA,10,2025,34,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,9,14500,2025-10-17,2025-10-17,46.94827586206897,HEMBRA,10,2025,34,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,10,14500,2025-10-17,2025-10-17,51.824137931034485,HEMBRA,10,2025,34,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,11,14500,2025-10-18,2025-10-18,42.5,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,12,14500,2025-10-18,2025-10-18,42.5,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,13,14500,2025-10-18,2025-10-18,44.80344827586207,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,14,14500,2025-10-18,2025-10-18,42.42413793103448,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,15,14500,2025-10-18,2025-10-18,38.0,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,16,14500,2025-10-18,2025-10-18,48.34827586206897,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,17,14500,2025-10-18,2025-10-18,49.293103448275865,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,18,14500,2025-10-18,2025-10-18,38.0,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,19,14500,2025-10-18,2025-10-18,42.88275862068966,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,20,14500,2025-10-18,2025-10-18,50.0,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,21,14500,2025-10-18,2025-10-18,50.15737931034483,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
ESTRELLA,estrella,232,22,14500,2025-10-18,2025-10-18,48.86896551724138,HEMBRA,10,2025,33,30,33.31818181818182,30,1.4020402656970694
LA FIERA,la fiera,138,1,36000,2025-10-07,2025-10-07,47.794444444444444,MACHO,10,2025,44,30,43.46666666666667,30,3.221353244345354
LA FIERA,la fiera,138,2,36000,2025-10-07,2025-10-07,38.46333333333333,MACHO,10,2025,44,30,43.46666666666667,30,3.221353244345354
LA FIERA,la fiera,138,3,36000,2025-10-07,2025-10-07,49.62916666666667,MACHO,10,2025,44,30,43.46666666666667,30,3.221353244345354
LA FIERA,la fiera,138,4,36000,2025-10-08,2025-10-08,38.62722222222222,MACHO,10,2025,43,30,43.46666666666667,30,3.221353244345354
LA FIERA,la fiera,138,5,36000,2025-10-08,2025-10-08,44.144444444444446,MACHO,10,2025,43,30,43.46666666666667,30,3.221353244345354
LA FIERA,la fiera,138,6,36000,2025-10-08,2025-10-08,45.861111111111114,MACHO,10,2025,43,30,43.46666666666667,30,3.221353244345354
LA FIERA,la fiera,138,7,36000,2025-10-07,2025-10-07,51.044444444444444,MACHO,10,2025,44,30,43.46666666666667,30,3.221353244345354
LA FIERA,la fiera,138,8,36000,2025-10-08,2025-10-08,48.34166666666667,MACHO,10,2025,43,30,43.46666666666667,30,3.221353244345354
LA FIERA,la fiera,138,9,36000,2025-10-08,2025-10-08,45.858333333333334,MACHO,10,2025,43,30,43.46666666666667,30,3.221353244345354
LA FIERA,la fiera,138,10,36000,2025-10-08,2025-10-08,44.15277777777778,MACHO,10,2025,43,30,43.46666666666667,30,3.221353244345354
LA FIERA,la fiera,138,11,36000,2025-10-08,2025-10-08,38.522166666666664,MACHO,10,2025,43,30,43.46666666666667,30,3.221353244345354
LA FIERA,la fiera,138,12,36000,2025-10-07,2025-10-07,49.62777777777778,MACHO,10,2025,44,30,43.46666666666667,30,3.221353244345354
LA FIERA,la fiera,138,13,36000,2025-10-07,2025-10-07,38.59583333333333,MACHO,10,2025,44,30,43.46666666666667,30,3.221353244345354
LA FIERA,la fiera,138,14,36000,2025-10-07,2025-10-07,47.791666666666664,MACHO,10,2025,44,30,43.46666666666667,30,3.221353244345354
LA FIERA,la fiera,138,15,36000,2025-10-07,2025-10-08,46.437846388888886,MACHO,10,2025,43,30,43.46666666666667,30,3.221353244345354
LA GLORIA,la gloria,4,2,19926,2025-10-11,2025-10-11,49.28605841613972,HEMBRA,10,2025,40,30,38.5,30,2.2631462746269433
LA GLORIA,la gloria,4,4,19926,2025-10-13,2025-10-13,45.20129479072568,HEMBRA,10,2025,38,30,38.5,30,2.2631462746269433
LA GLORIA,la gloria,4,6,19926,2025-10-13,2025-10-13,42.801114122252336,HEMBRA,10,2025,38,30,38.5,30,2.2631462746269433
LA GLORIA,la gloria,4,7,19926,2025-10-13,2025-10-13,43.86394660242899,HEMBRA,10,2025,38,30,38.5,30,2.2631462746269433
LA LIGUANA,la liguana,90,1,31200,2025-10-04,2025-10-04,36.48252243589744,MACHO,10,2025,47,30,45.06666666666667,30,3.2791007399224052
LA LIGUANA,la liguana,90,2,31200,2025-10-04,2025-10-04,46.76602564102564,MACHO,10,2025,47,30,45.06666666666667,30,3.2791007399224052
LA LIGUANA,la liguana,90,3,31200,2025-10-04,2025-10-04,49.48397435897436,MACHO,10,2025,47,30,45.06666666666667,30,3.2791007399224052
LA LIGUANA,la liguana,90,4,31200,2025-10-06,2025-10-06,42.97115384615385,MACHO,10,2025,45,30,45.06666666666667,30,3.2791007399224052
LA LIGUANA,la liguana,90,5,31200,2025-10-06,2025-10-06,45.25,MACHO,10,2025,45,30,45.06666666666667,30,3.2791007399224052
LA LIGUANA,la liguana,90,6,31200,2025-10-06,2025-10-06,48.493589743589745,MACHO,10,2025,45,30,45.06666666666667,30,3.2791007399224052
LA LIGUANA,la liguana,90,7,31200,2025-10-06,2025-10-07,49.416666666666664,MACHO,10,2025,44,30,45.06666666666667,30,3.2791007399224052
LA LIGUANA,la liguana,90,8,31200,2025-10-07,2025-10-07,43.14102564102564,MACHO,10,2025,44,30,45.06666666666667,30,3.2791007399224052
LA LIGUANA,la liguana,90,9,31200,2025-10-07,2025-10-07,45.23717948717949,MACHO,10,2025,44,30,45.06666666666667,30,3.2791007399224052
LA LIGUANA,la liguana,90,10,31200,2025-10-07,2025-10-07,47.791666666666664,MACHO,10,2025,44,30,45.06666666666667,30,3.2791007399224052
LA LIGUANA,la liguana,90,11,31200,2025-10-04,2025-10-06,42.73861987179487,MACHO,10,2025,45,30,45.06666666666667,30,3.2791007399224052
LA LIGUANA,la liguana,90,12,31200,2025-10-06,2025-10-07,47.71599358974359,MACHO,10,2025,44,30,45.06666666666667,30,3.2791007399224052
LA LIGUANA,la liguana,90,13,31200,2025-10-04,2025-10-04,51.407051282051285,MACHO,10,2025,47,30,45.06666666666667,30,3.2791007399224052
LA LIGUANA,la liguana,90,14,31200,2025-10-07,2025-10-07,39.27564102564103,MACHO,10,2025,44,30,45.06666666666667,30,3.2791007399224052
LA LIGUANA,la liguana,90,15,31200,2025-10-07,2025-10-07,41.5,MACHO,10,2025,44,30,45.06666666666667,30,3.2791007399224052
LA SOYA,la soya,233,1,12500,2025-10-14,2025-10-14,40.864,MACHO,10,2025,37,30,37.0,30,3.1755849994890832
LA SOYA,la soya,233,2,12500,2025-10-14,2025-10-14,41.0,MACHO,10,2025,37,30,37.0,30,3.1755849994890832
LA SOYA,la soya,233,3,12500,2025-10-14,2025-10-14,40.0,MACHO,10,2025,37,30,37.0,30,3.1755849994890832
LA SOYA,la soya,233,4,12500,2025-10-14,2025-10-14,43.064,MACHO,10,2025,37,30,37.0,30,3.1755849994890832
LA SOYA,la soya,233,5,12500,2025-10-14,2025-10-14,46.56,MACHO,10,2025,37,30,37.0,30,3.1755849994890832
LA SOYA,la soya,233,6,12500,2025-10-14,2025-10-14,46.688,MACHO,10,2025,37,30,37.0,30,3.1755849994890832
LA SOYA,la soya,233,7,12500,2025-10-14,2025-10-14,46.0,MACHO,10,2025,37,30,37.0,30,3.1755849994890832
LA SOYA,la soya,233,8,12500,2025-10-14,2025-10-14,47.56,MACHO,10,2025,37,30,37.0,30,3.1755849994890832
LA SOYA,la soya,233,9,12500,2025-10-14,2025-10-14,37.0,MACHO,10,2025,37,30,37.0,30,3.1755849994890832
LA SOYA,la soya,233,10,12500,2025-10-14,2025-10-14,49.584,MACHO,10,2025,37,30,37.0,30,3.1755849994890832
LA SOYA,la soya,233,11,12500,2025-10-14,2025-10-14,39.296,MACHO,10,2025,37,30,37.0,30,3.1755849994890832
LA SOYA,la soya,233,12,12500,2025-10-14,2025-10-14,43.472,MACHO,10,2025,37,30,37.0,30,3.1755849994890832
LAS VARAS,las varas,5,7,24300,2025-10-01,2025-10-01,40.221810699588474,HEMBRA,10,2025,50,30,47.5,30,2.874998219550757
LAS VARAS,las varas,5,8,24300,2025-10-01,2025-10-04,38.66502304526749,HEMBRA,10,2025,47,30,47.5,30,2.874998219550757
LAS VARAS,las varas,5,9,24300,2025-10-04,2025-10-04,36.40010288065844,HEMBRA,10,2025,47,30,47.5,30,2.874998219550757
LAS VARAS,las varas,5,10,24300,2025-10-04,2025-10-04,37.659670781893006,HEMBRA,10,2025,47,30,47.5,30,2.874998219550757
LAS VARAS,las varas,5,11,24300,2025-10-04,2025-10-04,40.23456790123457,HEMBRA,10,2025,47,30,47.5,30,2.874998219550757
LAS VARAS,las varas,5,12,24300,2025-10-04,2025-10-04,43.32921810699588,HEMBRA,10,2025,47,30,47.5,30,2.874998219550757
LOICA,loica,164,1,30000,2025-10-14,2025-10-14,48.75,MACHO,10,2025,37,30,36.2,30,3.2903878785643146
LOICA,loica,164,2,30000,2025-10-15,2025-10-15,43.73,MACHO,10,2025,36,30,36.2,30,3.2903878785643146
LOICA,loica,164,3,30000,2025-10-15,2025-10-15,44.86666666666667,MACHO,10,2025,36,30,36.2,30,3.2903878785643146
LOICA,loica,164,4,30000,2025-10-15,2025-10-15,45.615,MACHO,10,2025,36,30,36.2,30,3.2903878785643146
LOICA,loica,164,5,30000,2025-10-15,2025-10-15,48.38333333333333,MACHO,10,2025,36,30,36.2,30,3.2903878785643146
LOICA,loica,164,6,30000,2025-10-15,2025-10-15,42.28666666666667,MACHO,10,2025,36,30,36.2,30,3.2903878785643146
LOICA,loica,164,7,30000,2025-10-15,2025-10-15,39.153333333333336,MACHO,10,2025,36,30,36.2,30,3.2903878785643146
LOICA,loica,164,8,30000,2025-10-14,2025-10-14,48.165,MACHO,10,2025,37,30,36.2,30,3.2903878785643146
LOICA,loica,164,9,30000,2025-10-14,2025-10-15,38.1983,MACHO,10,2025,36,30,36.2,30,3.2903878785643146
LOICA,loica,164,10,30000,2025-10-14,2025-10-15,50.22,MACHO,10,2025,36,30,36.2,30,3.2903878785643146
LOICA,loica,164,11,30000,2025-10-14,2025-10-15,45.952378,MACHO,10,2025,36,30,36.2,30,3.2903878785643146
LOICA,loica,164,12,30000,2025-10-15,2025-10-15,38.22943666666667,MACHO,10,2025,36,30,36.2,30,3.2903878785643146
LOICA,loica,164,13,30000,2025-10-15,2025-10-15,49.65,MACHO,10,2025,36,30,36.2,30,3.2903878785643146
LOICA,loica,164,14,30000,2025-10-15,2025-10-15,48.483333333333334,MACHO,10,2025,36,30,36.2,30,3.2903878785643146
LOICA,loica,164,15,30000,2025-10-14,2025-10-14,49.916666666666664,MACHO,10,2025,37,30,36.2,30,3.2903878785643146
LOLENCO,lolenco,136,1,19200,2025-10-17,2025-10-17,38.073046875,MACHO,10,2025,34,30,34.0,30,3.0718954248366015
LOLENCO,lolenco,136,2,19200,2025-10-17,2025-10-17,37.072916666666664,MACHO,10,2025,34,30,34.0,30,3.0718954248366015
LOLENCO,lolenco,136,3,19200,2025-10-17,2025-10-17,39.208333333333336,MACHO,10,2025,34,30,34.0,30,3.0718954248366015
LOLENCO,lolenco,136,4,19200,2025-10-17,2025-10-17,43.911458333333336,MACHO,10,2025,34,30,34.0,30,3.0718954248366015
LOLENCO,lolenco,136,5,19200,2025-10-17,2025-10-17,45.59375,MACHO,10,2025,34,30,34.0,30,3.0718954248366015
LOLENCO,lolenco,136,6,19200,2025-10-17,2025-10-17,46.0,MACHO,10,2025,34,30,34.0,30,3.0718954248366015
LOLENCO,lolenco,136,7,19200,2025-10-17,2025-10-17,46.578125,MACHO,10,2025,34,30,34.0,30,3.0718954248366015
LOLENCO,lolenco,136,8,19200,2025-10-17,2025-10-17,44.4375,MACHO,10,2025,34,30,34.0,30,3.0718954248366015
LOLENCO,lolenco,136,9,19200,2025-10-16,2025-10-17,51.783854166666664,MACHO,10,2025,34,30,34.0,30,3.0718954248366015
LOS CULENES,los culenes,176,1,34800,2025-10-11,2025-10-11,37.34942528735632,MACHO,10,2025,40,30,38.46666666666667,30,3.417131873906121
LOS CULENES,los culenes,176,2,34800,2025-10-11,2025-10-11,42.554597701149426,MACHO,10,2025,40,30,38.46666666666667,30,3.417131873906121
LOS CULENES,los culenes,176,3,34800,2025-10-11,2025-10-11,49.0,MACHO,10,2025,40,30,38.46666666666667,30,3.417131873906121
LOS CULENES,los culenes,176,4,34800,2025-10-11,2025-10-11,48.701149425287355,MACHO,10,2025,40,30,38.46666666666667,30,3.417131873906121
LOS CULENES,los culenes,176,5,34800,2025-10-11,2025-10-13,49.90229885057471,MACHO,10,2025,38,30,38.46666666666667,30,3.417131873906121
LOS CULENES,los culenes,176,6,34800,2025-10-13,2025-10-13,43.089080459770116,MACHO,10,2025,38,30,38.46666666666667,30,3.417131873906121
LOS CULENES,los culenes,176,7,34800,2025-10-11,2025-10-13,45.20977011494253,MACHO,10,2025,38,30,38.46666666666667,30,3.417131873906121
LOS CULENES,los culenes,176,8,34800,2025-10-11,2025-10-13,48.81752873563219,MACHO,10,2025,38,30,38.46666666666667,30,3.417131873906121
LOS CULENES,los culenes,176,9,34800,2025-10-11,2025-10-11,49.12068965517241,MACHO,10,2025,40,30,38.46666666666667,30,3.417131873906121
LOS CULENES,los culenes,176,10,34800,2025-10-13,2025-10-13,47.293103448275865,MACHO,10,2025,38,30,38.46666666666667,30,3.417131873906121
LOS CULENES,los culenes,176,11,34800,2025-10-11,2025-10-13,42.452809770114946,MACHO,10,2025,38,30,38.46666666666667,30,3.417131873906121
LOS CULENES,los culenes,176,12,34800,2025-10-13,2025-10-13,49.4051724137931,MACHO,10,2025,38,30,38.46666666666667,30,3.417131873906121
LOS CULENES,los culenes,176,13,34800,2025-10-13,2025-10-14,48.43218390804598,MACHO,10,2025,37,30,38.46666666666667,30,3.417131873906121
LOS CULENES,los culenes,176,14,34800,2025-10-14,2025-10-14,45.083333333333336,MACHO,10,2025,37,30,38.46666666666667,30,3.417131873906121
LOS CULENES,los culenes,176,15,34800,2025-10-14,2025-10-14,43.14367816091954,MACHO,10,2025,37,30,38.46666666666667,30,3.417131873906121
LOS GOMEROS,los gomeros,224,1,15000,2025-10-02,2025-10-02,37.56,HEMBRA,10,2025,49,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,2,15000,2025-10-02,2025-10-02,44.17333333333333,HEMBRA,10,2025,49,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,3,15000,2025-10-02,2025-10-02,49.204,HEMBRA,10,2025,49,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,4,15000,2025-10-02,2025-10-02,49.81666666666667,HEMBRA,10,2025,49,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,5,15000,2025-10-02,2025-10-02,48.77333333333333,HEMBRA,10,2025,49,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,6,15000,2025-10-02,2025-10-02,49.32666666666667,HEMBRA,10,2025,49,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,8,15000,2025-10-02,2025-10-03,45.32589933333333,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,9,15000,2025-10-02,2025-10-03,49.63333333333333,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,10,15000,2025-10-03,2025-10-03,42.74,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,11,15000,2025-10-03,2025-10-03,43.32666666666667,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,12,15000,2025-10-03,2025-10-03,43.68666666666667,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,13,15000,2025-10-03,2025-10-03,44.66,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,14,15000,2025-10-03,2025-10-03,45.62,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,15,15000,2025-10-03,2025-10-03,47.54666666666667,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,16,15000,2025-10-03,2025-10-03,36.42,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,17,15000,2025-10-03,2025-10-03,37.973333333333336,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,18,15000,2025-10-03,2025-10-03,41.50666666666667,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,19,15000,2025-10-03,2025-10-03,47.153333333333336,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,20,15000,2025-10-03,2025-10-03,50.513333333333335,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,21,13000,2025-10-03,2025-10-03,47.02904,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,22,15000,2025-10-03,2025-10-03,51.093333333333334,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,23,15000,2025-10-02,2025-10-03,50.68666666666667,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,24,13000,2025-10-02,2025-10-02,46.57399769230769,HEMBRA,10,2025,49,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,25,15000,2025-10-02,2025-10-02,50.13333333333333,HEMBRA,10,2025,49,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,26,15000,2025-10-02,2025-10-03,44.806666666666665,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,27,15000,2025-10-02,2025-10-02,45.43666666666667,HEMBRA,10,2025,49,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,28,15000,2025-10-02,2025-10-02,44.94,HEMBRA,10,2025,49,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,29,15000,2025-10-03,2025-10-03,43.88,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,30,15000,2025-10-03,2025-10-03,49.14666666666667,HEMBRA,10,2025,48,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,31,15000,2025-10-03,2025-10-04,49.285136,HEMBRA,10,2025,47,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,32,15000,2025-10-04,2025-10-04,42.49333333333333,HEMBRA,10,2025,47,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,33,15000,2025-10-04,2025-10-04,43.5,HEMBRA,10,2025,47,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,34,15000,2025-10-04,2025-10-04,44.413333333333334,HEMBRA,10,2025,47,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,35,15000,2025-10-04,2025-10-04,46.5,HEMBRA,10,2025,47,30,48.114285714285714,30,2.743548731281483
LOS GOMEROS,los gomeros,224,36,15000,2025-10-04,2025-10-04,47.88,HEMBRA,10,2025,47,30,48.114285714285714,30,2.743548731281483
LOS PERALES,los perales,5,1,26100,2025-10-06,2025-10-06,42.26245210727969,HEMBRA,10,2025,45,30,42.5,30,3.0686461722777345
LOS PERALES,los perales,5,2,26100,2025-10-06,2025-10-06,43.54214559386973,HEMBRA,10,2025,45,30,42.5,30,3.0686461722777345
LOS PERALES,los perales,5,3,26100,2025-10-06,2025-10-06,47.4272030651341,HEMBRA,10,2025,45,30,42.5,30,3.0686461722777345
LOS PERALES,los perales,5,4,26100,2025-10-06,2025-10-06,48.92145593869732,HEMBRA,10,2025,45,30,42.5,30,3.0686461722777345
LOS PERALES,los perales,5,5,26100,2025-10-07,2025-10-08,38.113374329501916,HEMBRA,10,2025,43,30,42.5,30,3.0686461722777345
LOS PERALES,los perales,5,6,26100,2025-10-08,2025-10-08,37.9351570881226,HEMBRA,10,2025,43,30,42.5,30,3.0686461722777345
LOS PERALES,los perales,5,7,26100,2025-10-08,2025-10-08,37.35249042145594,HEMBRA,10,2025,43,30,42.5,30,3.0686461722777345
LOS PERALES,los perales,5,8,26100,2025-10-08,2025-10-08,41.53256704980843,HEMBRA,10,2025,43,30,42.5,30,3.0686461722777345
LOS PERALES,los perales,5,9,26100,2025-10-08,2025-10-08,44.99616858237548,HEMBRA,10,2025,43,30,42.5,30,3.0686461722777345
LOS PERALES,los perales,5,10,26100,2025-10-10,2025-10-11,37.92417624521073,HEMBRA,10,2025,40,30,42.5,30,3.0686461722777345
LOS PERALES,los perales,5,11,26100,2025-10-11,2025-10-11,37.78352490421456,HEMBRA,10,2025,40,30,42.5,30,3.0686461722777345
LOS PERALES,los perales,5,12,26100,2025-10-11,2025-10-11,42.97701149425287,HEMBRA,10,2025,40,30,42.5,30,3.0686461722777345
LOS PERALES,los perales,5,13,26100,2025-10-11,2025-10-11,45.206896551724135,HEMBRA,10,2025,40,30,42.5,30,3.0686461722777345
LOS PERALES,los perales,5,14,26100,2025-10-11,2025-10-11,48.83141762452107,HEMBRA,10,2025,40,30,42.5,30,3.0686461722777345
MELÓN,melon,4,1,40500,2025-10-14,2025-10-15,38.05368,HEMBRA,10,2025,36,30,32.25,30,1.331803439330141
MELÓN,melon,4,2,40500,2025-10-15,2025-10-15,39.3679012345679,HEMBRA,10,2025,36,30,32.25,30,1.331803439330141
MELÓN,melon,4,3,40500,2025-10-15,2025-10-15,42.98765432098765,HEMBRA,10,2025,36,30,32.25,30,1.331803439330141
MELÓN,melon,4,4,40500,2025-10-17,2025-10-18,37.843279012345675,HEMBRA,10,2025,33,30,32.25,30,1.331803439330141
MELÓN,melon,4,5,40500,2025-10-18,2025-10-18,41.27654320987654,HEMBRA,10,2025,33,30,32.25,30,1.331803439330141
MELÓN,melon,4,6,40500,2025-10-18,2025-10-18,46.41975308641975,HEMBRA,10,2025,33,30,32.25,30,1.331803439330141
MELÓN,melon,4,7,40500,2025-10-20,2025-10-20,44.090123456790124,HEMBRA,10,2025,31,30,32.25,30,1.331803439330141
MELÓN,melon,4,8,40500,2025-10-20,2025-10-20,47.78148148148148,HEMBRA,10,2025,31,30,32.25,30,1.331803439330141
MELÓN,melon,4,9,40500,2025-10-20,2025-10-20,49.81604938271605,HEMBRA,10,2025,31,30,32.25,30,1.331803439330141
MELÓN,melon,4,10,40500,2025-10-21,2025-10-22,37.88381234567901,HEMBRA,10,2025,29,30,32.25,30,1.331803439330141
MELÓN,melon,4,11,40500,2025-10-22,2025-10-22,39.80493827160494,HEMBRA,10,2025,29,30,32.25,30,1.331803439330141
MELÓN,melon,4,12,40500,2025-10-22,2025-10-22,44.95061728395062,HEMBRA,10,2025,29,30,32.25,30,1.331803439330141
PUANGUE,puangue,135,1,19200,2025-10-17,2025-10-17,44.3125,MACHO,10,2025,34,30,33.77777777777778,30,3.6956952033637034
PUANGUE,puangue,135,2,19200,2025-10-17,2025-10-17,48.307291666666664,MACHO,10,2025,34,30,33.77777777777778,30,3.6956952033637034
